"AREACODE","AREANAME","COUNTRY","PROVINCE","CITY","CANTON"
"421127","湖北省黄冈市黄梅县","中华人民共和国","湖北省","黄冈市","黄梅县"
"421182","湖北省黄冈市武穴市","中华人民共和国","湖北省","黄冈市","武穴市"
"421221","湖北省咸宁市嘉鱼县","中华人民共和国","湖北省","咸宁市","嘉鱼县"
"421300","湖北省随州市","中华人民共和国","湖北省","随州市",""
"421321","湖北省随州市随县","中华人民共和国","湖北省","随州市","随县"
"422800","湖北省恩施土家族苗族自治州","中华人民共和国","湖北省","恩施土家族苗族自治州",""
"422827","湖北省恩施土家族苗族自治州来凤县","中华人民共和国","湖北省","恩施土家族苗族自治州","来凤县"
"429004","湖北省省直辖县级行政区划仙桃市","中华人民共和国","湖北省","省直辖县级行政区划","仙桃市"
"430000","湖南省","中华人民共和国","湖南省","",""
"430100","湖南省长沙市","中华人民共和国","湖南省","长沙市",""
"430103","湖南省长沙市天心区","中华人民共和国","湖南省","长沙市","天心区"
"430111","湖南省长沙市雨花区","中华人民共和国","湖南省","长沙市","雨花区"
"430121","湖南省长沙市长沙县","中华人民共和国","湖南省","长沙市","长沙县"
"430200","湖南省株洲市","中华人民共和国","湖南省","株洲市",""
"430203","湖南省株洲市芦淞区","中华人民共和国","湖南省","株洲市","芦淞区"
"430221","湖南省株洲市株洲县","中华人民共和国","湖南省","株洲市","株洲县"
"430224","湖南省株洲市茶陵县","中华人民共和国","湖南省","株洲市","茶陵县"
"430300","湖南省湘潭市","中华人民共和国","湖南省","湘潭市",""
"430304","湖南省湘潭市岳塘区","中华人民共和国","湖南省","湘潭市","岳塘区"
"430381","湖南省湘潭市湘乡市","中华人民共和国","湖南省","湘潭市","湘乡市"
"430405","湖南省衡阳市珠晖区","中华人民共和国","湖南省","衡阳市","珠晖区"
"430407","湖南省衡阳市石鼓区","中华人民共和国","湖南省","衡阳市","石鼓区"
"430421","湖南省衡阳市衡阳县","中华人民共和国","湖南省","衡阳市","衡阳县"
"430424","湖南省衡阳市衡东县","中华人民共和国","湖南省","衡阳市","衡东县"
"430481","湖南省衡阳市耒阳市","中华人民共和国","湖南省","衡阳市","耒阳市"
"430502","湖南省邵阳市双清区","中华人民共和国","湖南省","邵阳市","双清区"
"430511","湖南省邵阳市北塔区","中华人民共和国","湖南省","邵阳市","北塔区"
"430523","湖南省邵阳市邵阳县","中华人民共和国","湖南省","邵阳市","邵阳县"
"430525","湖南省邵阳市洞口县","中华人民共和国","湖南省","邵阳市","洞口县"
"430529","湖南省邵阳市城步苗族自治县","中华人民共和国","湖南省","邵阳市","城步苗族自治县"
"430602","湖南省岳阳市岳阳楼区","中华人民共和国","湖南省","岳阳市","岳阳楼区"
"430621","湖南省岳阳市岳阳县","中华人民共和国","湖南省","岳阳市","岳阳县"
"430624","湖南省岳阳市湘阴县","中华人民共和国","湖南省","岳阳市","湘阴县"
"430682","湖南省岳阳市临湘市","中华人民共和国","湖南省","岳阳市","临湘市"
"430703","湖南省常德市鼎城区","中华人民共和国","湖南省","常德市","鼎城区"
"430722","湖南省常德市汉寿县","中华人民共和国","湖南省","常德市","汉寿县"
"430725","湖南省常德市桃源县","中华人民共和国","湖南省","常德市","桃源县"
"430781","湖南省常德市津市市","中华人民共和国","湖南省","常德市","津市市"
"430811","湖南省张家界市武陵源区","中华人民共和国","湖南省","张家界市","武陵源区"
"430900","湖南省益阳市","中华人民共和国","湖南省","益阳市",""
"430903","湖南省益阳市赫山区","中华人民共和国","湖南省","益阳市","赫山区"
"430922","湖南省益阳市桃江县","中华人民共和国","湖南省","益阳市","桃江县"
"431000","湖南省郴州市","中华人民共和国","湖南省","郴州市",""
"431003","湖南省郴州市苏仙区","中华人民共和国","湖南省","郴州市","苏仙区"
"431022","湖南省郴州市宜章县","中华人民共和国","湖南省","郴州市","宜章县"
"431025","湖南省郴州市临武县","中华人民共和国","湖南省","郴州市","临武县"
"431028","湖南省郴州市安仁县","中华人民共和国","湖南省","郴州市","安仁县"
"431100","湖南省永州市","中华人民共和国","湖南省","永州市",""
"440229","广东省韶关市翁源县","中华人民共和国","广东省","韶关市","翁源县"
"440233","广东省韶关市新丰县","中华人民共和国","广东省","韶关市","新丰县"
"440300","广东省深圳市","中华人民共和国","广东省","深圳市",""
"440304","广东省深圳市福田区","中华人民共和国","广东省","深圳市","福田区"
"440307","广东省深圳市龙岗区","中华人民共和国","广东省","深圳市","龙岗区"
"440309","广东省深圳市光明新区","中华人民共和国","广东省","深圳市","光明新区"
"440312","广东省深圳市大鹏新区","中华人民共和国","广东省","深圳市","大鹏新区"
"440405","广东省珠海市万山区","中华人民共和国","广东省","珠海市","万山区"
"440408","广东省珠海市横琴新区","中华人民共和国","广东省","珠海市","横琴新区"
"440513","广东省汕头市潮阳区","中华人民共和国","广东省","汕头市","潮阳区"
"440523","广东省汕头市南澳县","中华人民共和国","广东省","汕头市","南澳县"
"440604","广东省佛山市禅城区","中华人民共和国","广东省","佛山市","禅城区"
"440700","广东省江门市","中华人民共和国","广东省","江门市",""
"440704","广东省江门市江海区","中华人民共和国","广东省","江门市","江海区"
"440783","广东省江门市开平市","中华人民共和国","广东省","江门市","开平市"
"440803","广东省湛江市霞山区","中华人民共和国","广东省","湛江市","霞山区"
"440823","广东省湛江市遂溪县","中华人民共和国","广东省","湛江市","遂溪县"
"440881","广东省湛江市廉江市","中华人民共和国","广东省","湛江市","廉江市"
"440902","广东省茂名市茂南区","中华人民共和国","广东省","茂名市","茂南区"
"440982","广东省茂名市化州市","中华人民共和国","广东省","茂名市","化州市"
"441200","广东省肇庆市","中华人民共和国","广东省","肇庆市",""
"441223","广东省肇庆市广宁县","中华人民共和国","广东省","肇庆市","广宁县"
"441226","广东省肇庆市德庆县","中华人民共和国","广东省","肇庆市","德庆县"
"441303","广东省惠州市惠阳区","中华人民共和国","广东省","惠州市","惠阳区"
"441322","广东省惠州市博罗县","中华人民共和国","广东省","惠州市","博罗县"
"441325","广东省惠州市仲恺高新区","中华人民共和国","广东省","惠州市","仲恺高新区"
"441423","广东省梅州市丰顺县","中华人民共和国","广东省","梅州市","丰顺县"
"441427","广东省梅州市蕉岭县","中华人民共和国","广东省","梅州市","蕉岭县"
"441500","广东省汕尾市","中华人民共和国","广东省","汕尾市",""
"441582","广东省汕尾市红海湾经济开发区","中华人民共和国","广东省","汕尾市","红海湾经济开发区"
"441602","广东省河源市源城区","中华人民共和国","广东省","河源市","源城区"
"441625","广东省河源市东源县","中华人民共和国","广东省","河源市","东源县"
"441721","广东省阳江市阳西县","中华人民共和国","广东省","阳江市","阳西县"
"441782","广东省阳江市海陵试验区","中华人民共和国","广东省","阳江市","海陵试验区"
"441823","广东省清远市阳山县","中华人民共和国","广东省","清远市","阳山县"
"441881","广东省清远市英德市","中华人民共和国","广东省","清远市","英德市"
"441900","广东省东莞市","中华人民共和国","广东省","东莞市",""
"441906","广东省东莞市长安镇","中华人民共和国","广东省","东莞市","长安镇"
"441908","广东省东莞市厚街镇","中华人民共和国","广东省","东莞市","厚街镇"
"371728","山东省菏泽市东明县","中华人民共和国","山东省","菏泽市","东明县"
"410103","河南省郑州市二七区","中华人民共和国","河南省","郑州市","二七区"
"410105","河南省郑州市金水区","中华人民共和国","河南省","郑州市","金水区"
"410122","河南省郑州市中牟县","中华人民共和国","河南省","郑州市","中牟县"
"410185","河南省郑州市登封市","中华人民共和国","河南省","郑州市","登封市"
"410205","河南省开封市禹王台区","中华人民共和国","河南省","开封市","禹王台区"
"410225","河南省开封市兰考县","中华人民共和国","河南省","开封市","兰考县"
"410304","河南省洛阳市瀍河回族区","中华人民共和国","河南省","洛阳市","瀍河回族区"
"410324","河南省洛阳市栾川县","中华人民共和国","河南省","洛阳市","栾川县"
"410329","河南省洛阳市伊川县","中华人民共和国","河南省","洛阳市","伊川县"
"410404","河南省平顶山市石龙区","中华人民共和国","河南省","平顶山市","石龙区"
"410425","河南省平顶山市郏县","中华人民共和国","河南省","平顶山市","郏县"
"410503","河南省安阳市北关区","中华人民共和国","河南省","安阳市","北关区"
"410526","河南省安阳市滑县","中华人民共和国","河南省","安阳市","滑县"
"410603","河南省鹤壁市山城区","中华人民共和国","河南省","鹤壁市","山城区"
"410704","河南省新乡市凤泉区","中华人民共和国","河南省","新乡市","凤泉区"
"410725","河南省新乡市原阳县","中华人民共和国","河南省","新乡市","原阳县"
"410782","河南省新乡市辉县市","中华人民共和国","河南省","新乡市","辉县市"
"410821","河南省焦作市修武县","中华人民共和国","河南省","焦作市","修武县"
"410883","河南省焦作市孟州市","中华人民共和国","河南省","焦作市","孟州市"
"410923","河南省濮阳市南乐县","中华人民共和国","河南省","濮阳市","南乐县"
"411002","河南省许昌市魏都区","中华人民共和国","河南省","许昌市","魏都区"
"411082","河南省许昌市长葛市","中华人民共和国","河南省","许昌市","长葛市"
"411122","河南省漯河市临颍县","中华人民共和国","河南省","漯河市","临颍县"
"411222","河南省三门峡市陕县","中华人民共和国","河南省","三门峡市","陕县"
"411321","河南省南阳市南召县","中华人民共和国","河南省","南阳市","南召县"
"411326","河南省南阳市淅川县","中华人民共和国","河南省","南阳市","淅川县"
"411381","河南省南阳市邓州市","中华人民共和国","河南省","南阳市","邓州市"
"411422","河南省商丘市睢县","中华人民共和国","河南省","商丘市","睢县"
"411426","河南省商丘市夏邑县","中华人民共和国","河南省","商丘市","夏邑县"
"411521","河南省信阳市罗山县","中华人民共和国","河南省","信阳市","罗山县"
"411526","河南省信阳市潢川县","中华人民共和国","河南省","信阳市","潢川县"
"411622","河南省周口市西华县","中华人民共和国","河南省","周口市","西华县"
"411626","河南省周口市淮阳县","中华人民共和国","河南省","周口市","淮阳县"
"411722","河南省驻马店市上蔡县","中华人民共和国","河南省","驻马店市","上蔡县"
"411725","河南省驻马店市确山县","中华人民共和国","河南省","驻马店市","确山县"
"419000","河南省省直辖县级行政区划","中华人民共和国","河南省","省直辖县级行政区划",""
"420100","湖北省武汉市","中华人民共和国","湖北省","武汉市",""
"420103","湖北省武汉市江汉区","中华人民共和国","湖北省","武汉市","江汉区"
"420106","湖北省武汉市武昌区","中华人民共和国","湖北省","武汉市","武昌区"
"420112","湖北省武汉市东西湖区","中华人民共和国","湖北省","武汉市","东西湖区"
"420116","湖北省武汉市黄陂区","中华人民共和国","湖北省","武汉市","黄陂区"
"420202","湖北省黄石市黄石港区","中华人民共和国","湖北省","黄石市","黄石港区"
"420205","湖北省黄石市铁山区","中华人民共和国","湖北省","黄石市","铁山区"
"420300","湖北省十堰市","中华人民共和国","湖北省","十堰市",""
"420303","湖北省十堰市张湾区","中华人民共和国","湖北省","十堰市","张湾区"
"420324","湖北省十堰市竹溪县","中华人民共和国","湖北省","十堰市","竹溪县"
"420500","湖北省宜昌市","中华人民共和国","湖北省","宜昌市",""
"420503","湖北省宜昌市伍家岗区","中华人民共和国","湖北省","宜昌市","伍家岗区"
"420506","湖北省宜昌市夷陵区","中华人民共和国","湖北省","宜昌市","夷陵区"
"420527","湖北省宜昌市秭归县","中华人民共和国","湖北省","宜昌市","秭归县"
"420529","湖北省宜昌市五峰土家族自治县","中华人民共和国","湖北省","宜昌市","五峰土家族自治县"
"420602","湖北省襄阳市襄城区","中华人民共和国","湖北省","襄阳市","襄城区"
"420624","湖北省襄阳市南漳县","中华人民共和国","湖北省","襄阳市","南漳县"
"420682","湖北省襄阳市老河口市","中华人民共和国","湖北省","襄阳市","老河口市"
"420702","湖北省鄂州市梁子湖区","中华人民共和国","湖北省","鄂州市","梁子湖区"
"420804","湖北省荆门市掇刀区","中华人民共和国","湖北省","荆门市","掇刀区"
"420902","湖北省孝感市孝南区","中华人民共和国","湖北省","孝感市","孝南区"
"420982","湖北省孝感市安陆市","中华人民共和国","湖北省","孝感市","安陆市"
"421022","湖北省荆州市公安县","中华人民共和国","湖北省","荆州市","公安县"
"421087","湖北省荆州市松滋市","中华人民共和国","湖北省","荆州市","松滋市"
"421123","湖北省黄冈市罗田县","中华人民共和国","湖北省","黄冈市","罗田县"
"421181","湖北省黄冈市麻城市","中华人民共和国","湖北省","黄冈市","麻城市"
"421224","湖北省咸宁市通山县","中华人民共和国","湖北省","咸宁市","通山县"
"421381","湖北省随州市广水市","中华人民共和国","湖北省","随州市","广水市"
"422802","湖北省恩施土家族苗族自治州利川市","中华人民共和国","湖北省","恩施土家族苗族自治州","利川市"
"422825","湖北省恩施土家族苗族自治州宣恩县","中华人民共和国","湖北省","恩施土家族苗族自治州","宣恩县"
"429000","湖北省省直辖县级行政区划","中华人民共和国","湖北省","省直辖县级行政区划",""
"429006","湖北省省直辖县级行政区划天门市","中华人民共和国","湖北省","省直辖县级行政区划","天门市"
"430105","湖南省长沙市开福区","中华人民共和国","湖南省","长沙市","开福区"
"430181","湖南省长沙市浏阳市","中华人民共和国","湖南省","长沙市","浏阳市"
"430211","湖南省株洲市天元区","中华人民共和国","湖南省","株洲市","天元区"
"430281","湖南省株洲市醴陵市","中华人民共和国","湖南省","株洲市","醴陵市"
"430382","湖南省湘潭市韶山市","中华人民共和国","湖南省","湘潭市","韶山市"
"430408","湖南省衡阳市蒸湘区","中华人民共和国","湖南省","衡阳市","蒸湘区"
"430423","湖南省衡阳市衡山县","中华人民共和国","湖南省","衡阳市","衡山县"
"430500","湖南省邵阳市","中华人民共和国","湖南省","邵阳市",""
"430522","湖南省邵阳市新邵县","中华人民共和国","湖南省","邵阳市","新邵县"
"430528","湖南省邵阳市新宁县","中华人民共和国","湖南省","邵阳市","新宁县"
"430603","湖南省岳阳市云溪区","中华人民共和国","湖南省","岳阳市","云溪区"
"430626","湖南省岳阳市平江县","中华人民共和国","湖南省","岳阳市","平江县"
"430702","湖南省常德市武陵区","中华人民共和国","湖南省","常德市","武陵区"
"430724","湖南省常德市临澧县","中华人民共和国","湖南省","常德市","临澧县"
"430802","湖南省张家界市永定区","中华人民共和国","湖南省","张家界市","永定区"
"430902","湖南省益阳市资阳区","中华人民共和国","湖南省","益阳市","资阳区"
"431002","湖南省郴州市北湖区","中华人民共和国","湖南省","郴州市","北湖区"
"431024","湖南省郴州市嘉禾县","中华人民共和国","湖南省","郴州市","嘉禾县"
"431081","湖南省郴州市资兴市","中华人民共和国","湖南省","郴州市","资兴市"
"431102","湖南省永州市零陵区","中华人民共和国","湖南省","永州市","零陵区"
"431122","湖南省永州市东安县","中华人民共和国","湖南省","永州市","东安县"
"431125","湖南省永州市江永县","中华人民共和国","湖南省","永州市","江永县"
"431128","湖南省永州市新田县","中华人民共和国","湖南省","永州市","新田县"
"431202","湖南省怀化市鹤城区","中华人民共和国","湖南省","怀化市","鹤城区"
"431223","湖南省怀化市辰溪县","中华人民共和国","湖南省","怀化市","辰溪县"
"431226","湖南省怀化市麻阳苗族自治县","中华人民共和国","湖南省","怀化市","麻阳苗族自治县"
"431228","湖南省怀化市芷江侗族自治县","中华人民共和国","湖南省","怀化市","芷江侗族自治县"
"431281","湖南省怀化市洪江市","中华人民共和国","湖南省","怀化市","洪江市"
"431321","湖南省娄底市双峰县","中华人民共和国","湖南省","娄底市","双峰县"
"431382","湖南省娄底市涟源市","中华人民共和国","湖南省","娄底市","涟源市"
"433101","湖南省湘西土家族苗族自治州吉首市","中华人民共和国","湖南省","湘西土家族苗族自治州","吉首市"
"433124","湖南省湘西土家族苗族自治州花垣县","中华人民共和国","湖南省","湘西土家族苗族自治州","花垣县"
"433126","湖南省湘西土家族苗族自治州古丈县","中华人民共和国","湖南省","湘西土家族苗族自治州","古丈县"
"440100","广东省广州市","中华人民共和国","广东省","广州市",""
"440104","广东省广州市越秀区","中华人民共和国","广东省","广州市","越秀区"
"440111","广东省广州市白云区","中华人民共和国","广东省","广州市","白云区"
"440114","广东省广州市花都区","中华人民共和国","广东省","广州市","花都区"
"440183","广东省广州市增城市","中华人民共和国","广东省","广州市","增城市"
"440204","广东省韶关市浈江区","中华人民共和国","广东省","韶关市","浈江区"
"440224","广东省韶关市仁化县","中华人民共和国","广东省","韶关市","仁化县"
"440281","广东省韶关市乐昌市","中华人民共和国","广东省","韶关市","乐昌市"
"440305","广东省深圳市南山区","中华人民共和国","广东省","深圳市","南山区"
"440310","广东省深圳市坪山新区","中华人民共和国","广东省","深圳市","坪山新区"
"440404","广东省珠海市金湾区","中华人民共和国","广东省","珠海市","金湾区"
"440407","广东省珠海市高栏港经济区","中华人民共和国","广东省","珠海市","高栏港经济区"
"440514","广东省汕头市潮南区","中华人民共和国","广东省","汕头市","潮南区"
"440605","广东省佛山市南海区","中华人民共和国","广东省","佛山市","南海区"
"440703","广东省江门市蓬江区","中华人民共和国","广东省","江门市","蓬江区"
"440784","广东省江门市鹤山市","中华人民共和国","广东省","江门市","鹤山市"
"440804","广东省湛江市坡头区","中华人民共和国","广东省","湛江市","坡头区"
"440882","广东省湛江市雷州市","中华人民共和国","广东省","湛江市","雷州市"
"440981","广东省茂名市高州市","中华人民共和国","广东省","茂名市","高州市"
"441204","广东省肇庆市大旺区","中华人民共和国","广东省","肇庆市","大旺区"
"441224","广东省肇庆市怀集县","中华人民共和国","广东省","肇庆市","怀集县"
"441302","广东省惠州市惠城区","中华人民共和国","广东省","惠州市","惠城区"
"441324","广东省惠州市龙门县","中华人民共和国","广东省","惠州市","龙门县"
"441422","广东省梅州市大埔县","中华人民共和国","广东省","梅州市","大埔县"
"441481","广东省梅州市兴宁市","中华人民共和国","广东省","梅州市","兴宁市"
"441581","广东省汕尾市陆丰市","中华人民共和国","广东省","汕尾市","陆丰市"
"441621","广东省河源市紫金县","中华人民共和国","广东省","河源市","紫金县"
"441702","广东省阳江市江城区","中华人民共和国","广东省","阳江市","江城区"
"441800","广东省清远市","中华人民共和国","广东省","清远市",""
"441821","广东省清远市佛冈县","中华人民共和国","广东省","清远市","佛冈县"
"441826","广东省清远市连南瑶族自治县","中华人民共和国","广东省","清远市","连南瑶族自治县"
"441905","广东省东莞市南城区","中华人民共和国","广东省","东莞市","南城区"
"441910","广东省东莞市石碣镇","中华人民共和国","广东省","东莞市","石碣镇"
"441915","广东省东莞市樟木头镇","中华人民共和国","广东省","东莞市","樟木头镇"
"441920","广东省东莞市黄江镇","中华人民共和国","广东省","东莞市","黄江镇"
"441925","广东省东莞市沙田镇","中华人民共和国","广东省","东莞市","沙田镇"
"441930","广东省东莞市企石镇","中华人民共和国","广东省","东莞市","企石镇"
"442002","广东省中山市石岐区","中华人民共和国","广东省","中山市","石岐区"
"442006","广东省中山市西区","中华人民共和国","广东省","中山市","西区"
"442009","广东省中山市古镇镇","中华人民共和国","广东省","中山市","古镇镇"
"442012","广东省中山市沙溪镇","中华人民共和国","广东省","中山市","沙溪镇"
"442015","广东省中山市东升镇","中华人民共和国","广东省","中山市","东升镇"
"442018","广东省中山市三角镇","中华人民共和国","广东省","中山市","三角镇"
"442021","广东省中山市大涌镇","中华人民共和国","广东省","中山市","大涌镇"
"442024","广东省中山市神湾镇","中华人民共和国","广东省","中山市","神湾镇"
"445102","广东省潮州市湘桥区","中华人民共和国","广东省","潮州市","湘桥区"
"445198","广东省潮州市枫溪区","中华人民共和国","广东省","潮州市","枫溪区"
"445221","广东省揭阳市揭东区","中华人民共和国","广东省","揭阳市","揭东区"
"445281","广东省揭阳市普宁市","中华人民共和国","广东省","揭阳市","普宁市"
"445300","广东省云浮市","中华人民共和国","广东省","云浮市",""
"445322","广东省云浮市郁南县","中华人民共和国","广东省","云浮市","郁南县"
"450000","广西壮族自治区","中华人民共和国","广西壮族自治区","",""
"450102","广西壮族自治区南宁市兴宁区","中华人民共和国","广西壮族自治区","南宁市","兴宁区"
"450107","广西壮族自治区南宁市西乡塘区","中华人民共和国","广西壮族自治区","南宁市","西乡塘区"
"450109","广西壮族自治区南宁市邕宁区","中华人民共和国","广西壮族自治区","南宁市","邕宁区"
"450124","广西壮族自治区南宁市马山县","中华人民共和国","广西壮族自治区","南宁市","马山县"
"450127","广西壮族自治区南宁市横县","中华人民共和国","广西壮族自治区","南宁市","横县"
"450203","广西壮族自治区柳州市鱼峰区","中华人民共和国","广西壮族自治区","柳州市","鱼峰区"
"450205","广西壮族自治区柳州市柳北区","中华人民共和国","广西壮族自治区","柳州市","柳北区"
"450224","广西壮族自治区柳州市融安县","中华人民共和国","广西壮族自治区","柳州市","融安县"
"450302","广西壮族自治区桂林市秀峰区","中华人民共和国","广西壮族自治区","桂林市","秀峰区"
"450305","广西壮族自治区桂林市七星区","中华人民共和国","广西壮族自治区","桂林市","七星区"
"450324","广西壮族自治区桂林市全州县","中华人民共和国","广西壮族自治区","桂林市","全州县"
"450328","广西壮族自治区桂林市龙胜各族自治县","中华人民共和国","广西壮族自治区","桂林市","龙胜各族自治县"
"450400","广西壮族自治区梧州市","中华人民共和国","广西壮族自治区","梧州市",""
"450405","广西壮族自治区梧州市长洲区","中华人民共和国","广西壮族自治区","梧州市","长洲区"
"450481","广西壮族自治区梧州市岑溪市","中华人民共和国","广西壮族自治区","梧州市","岑溪市"
"450512","广西壮族自治区北海市铁山港区","中华人民共和国","广西壮族自治区","北海市","铁山港区"
"450603","广西壮族自治区防城港市防城区","中华人民共和国","广西壮族自治区","防城港市","防城区"
"450703","广西壮族自治区钦州市钦北区","中华人民共和国","广西壮族自治区","钦州市","钦北区"
"450800","广西壮族自治区贵港市","中华人民共和国","广西壮族自治区","贵港市",""
"450821","广西壮族自治区贵港市平南县","中华人民共和国","广西壮族自治区","贵港市","平南县"
"450921","广西壮族自治区玉林市容县","中华人民共和国","广西壮族自治区","玉林市","容县"
"450923","广西壮族自治区玉林市博白县","中华人民共和国","广西壮族自治区","玉林市","博白县"
"451021","广西壮族自治区百色市田阳县","中华人民共和国","广西壮族自治区","百色市","田阳县"
"451025","广西壮族自治区百色市靖西县","中华人民共和国","广西壮族自治区","百色市","靖西县"
"451028","广西壮族自治区百色市乐业县","中华人民共和国","广西壮族自治区","百色市","乐业县"
"451102","广西壮族自治区贺州市八步区","中华人民共和国","广西壮族自治区","贺州市","八步区"
"451123","广西壮族自治区贺州市富川瑶族自治县","中华人民共和国","广西壮族自治区","贺州市","富川瑶族自治县"
"451221","广西壮族自治区河池市南丹县","中华人民共和国","广西壮族自治区","河池市","南丹县"
"451226","广西壮族自治区河池市环江毛南族自治县","中华人民共和国","广西壮族自治区","河池市","环江毛南族自治县"
"451281","广西壮族自治区河池市宜州市","中华人民共和国","广西壮族自治区","河池市","宜州市"
"451322","广西壮族自治区来宾市象州县","中华人民共和国","广西壮族自治区","来宾市","象州县"
"451381","广西壮族自治区来宾市合山市","中华人民共和国","广西壮族自治区","来宾市","合山市"
"451422","广西壮族自治区崇左市宁明县","中华人民共和国","广西壮族自治区","崇左市","宁明县"
"460000","海南省","中华人民共和国","海南省","",""
"460106","海南省海口市龙华区","中华人民共和国","海南省","海口市","龙华区"
"460203","海南省三亚市吉阳区","中华人民共和国","海南省","三亚市","吉阳区"
"460300","海南省省直辖市级行政区划洋浦经济开发区","中华人民共和国","海南省","省直辖市级行政区划","洋浦经济开发区"
"469005","海南省省直辖县级行政区划文昌市","中华人民共和国","海南省","省直辖县级行政区划","文昌市"
"469022","海南省省直辖县级行政区划屯昌县","中华人民共和国","海南省","省直辖县级行政区划","屯昌县"
"469025","海南省省直辖县级行政区划白沙黎族自治县","中华人民共和国","海南省","省直辖县级行政区划","白沙黎族自治县"
"469027","海南省省直辖县级行政区划乐东黎族自治县","中华人民共和国","海南省","省直辖县级行政区划","乐东黎族自治县"
"469030","海南省省直辖县级行政区划琼中黎族苗族自治县","中华人民共和国","海南省","省直辖县级行政区划","琼中黎族苗族自治县"
"469033","海南省省直辖县级行政区划中沙群岛的岛礁及其海域","中华人民共和国","海南省","省直辖县级行政区划","中沙群岛的岛礁及其海域"
"500103","重庆市市辖区渝中区","中华人民共和国","重庆市","市辖区","渝中区"
"500106","重庆市市辖区沙坪坝区","中华人民共和国","重庆市","市辖区","沙坪坝区"
"500109","重庆市市辖区北碚区","中华人民共和国","重庆市","市辖区","北碚区"
"500112","重庆市市辖区渝北区","中华人民共和国","重庆市","市辖区","渝北区"
"500115","重庆市市辖区长寿区","中华人民共和国","重庆市","市辖区","长寿区"
"500118","重庆市市辖区永川区","中华人民共和国","重庆市","市辖区","永川区"
"500199","重庆市市辖区北部新区","中华人民共和国","重庆市","市辖区","北部新区"
"500227","重庆市县璧山县","中华人民共和国","重庆市","县","璧山县"
"500230","重庆市县丰都县","中华人民共和国","重庆市","县","丰都县"
"500233","重庆市县忠县","中华人民共和国","重庆市","县","忠县"
"500237","重庆市县巫山县","中华人民共和国","重庆市","县","巫山县"
"500240","重庆市县石柱土家族自治县","中华人民共和国","重庆市","县","石柱土家族自治县"
"500243","重庆市县彭水苗族土家族自治县","中华人民共和国","重庆市","县","彭水苗族土家族自治县"
"510105","四川省成都市青羊区","中华人民共和国","四川省","成都市","青羊区"
"510112","四川省成都市龙泉驿区","中华人民共和国","四川省","成都市","龙泉驿区"
"510122","四川省成都市双流县","中华人民共和国","四川省","成都市","双流县"
"510181","四川省成都市都江堰市","中华人民共和国","四川省","成都市","都江堰市"
"510304","四川省自贡市大安区","中华人民共和国","四川省","自贡市","大安区"
"510402","四川省攀枝花市东区","中华人民共和国","四川省","攀枝花市","东区"
"510421","四川省攀枝花市米易县","中华人民共和国","四川省","攀枝花市","米易县"
"510521","四川省泸州市泸县","中华人民共和国","四川省","泸州市","泸县"
"320981","江苏省盐城市东台市","中华人民共和国","江苏省","盐城市","东台市"
"321012","江苏省扬州市江都区","中华人民共和国","江苏省","扬州市","江都区"
"321112","江苏省镇江市丹徒区","中华人民共和国","江苏省","镇江市","丹徒区"
"321202","江苏省泰州市海陵区","中华人民共和国","江苏省","泰州市","海陵区"
"321284","江苏省泰州市姜堰区","中华人民共和国","江苏省","泰州市","姜堰区"
"321323","江苏省宿迁市泗阳县","中华人民共和国","江苏省","宿迁市","泗阳县"
"330104","浙江省杭州市江干区","中华人民共和国","浙江省","杭州市","江干区"
"330110","浙江省杭州市余杭区","中华人民共和国","浙江省","杭州市","余杭区"
"330183","浙江省杭州市富阳市","中华人民共和国","浙江省","杭州市","富阳市"
"330211","浙江省宁波市镇海区","中华人民共和国","浙江省","宁波市","镇海区"
"330282","浙江省宁波市慈溪市","中华人民共和国","浙江省","宁波市","慈溪市"
"330304","浙江省温州市瓯海区","中华人民共和国","浙江省","温州市","瓯海区"
"330328","浙江省温州市文成县","中华人民共和国","浙江省","温州市","文成县"
"330402","浙江省嘉兴市南湖区","中华人民共和国","浙江省","嘉兴市","南湖区"
"330482","浙江省嘉兴市平湖市","中华人民共和国","浙江省","嘉兴市","平湖市"
"330521","浙江省湖州市德清县","中华人民共和国","浙江省","湖州市","德清县"
"330604","浙江省绍兴市上虞区","中华人民共和国","浙江省","绍兴市","上虞区"
"330702","浙江省金华市婺城区","中华人民共和国","浙江省","金华市","婺城区"
"330781","浙江省金华市兰溪市","中华人民共和国","浙江省","金华市","兰溪市"
"330802","浙江省衢州市柯城区","中华人民共和国","浙江省","衢州市","柯城区"
"330881","浙江省衢州市江山市","中华人民共和国","浙江省","衢州市","江山市"
"331000","浙江省台州市","中华人民共和国","浙江省","台州市",""
"331022","浙江省台州市三门县","中华人民共和国","浙江省","台州市","三门县"
"110108","北京市市辖区海淀区","中华人民共和国","北京市","市辖区","海淀区"
"110112","北京市市辖区通州区","中华人民共和国","北京市","市辖区","通州区"
"110115","北京市市辖区大兴区","中华人民共和国","北京市","市辖区","大兴区"
"110200","北京市县","中华人民共和国","北京市","县",""
"110229","北京市县延庆县","中华人民共和国","北京市","县","延庆县"
"120102","天津市市辖区河东区","中华人民共和国","天津市","市辖区","河东区"
"120105","天津市市辖区河北区","中华人民共和国","天津市","市辖区","河北区"
"120111","天津市市辖区西青区","中华人民共和国","天津市","市辖区","西青区"
